,mode,minfun,maxdom,Q25,Q75,IQR,meanfun,median,skew,label,,,,,,,,,
623,0.242801556,0.020592021,3.9453125,0.055097276,0.209338521,0.154241245,0.099249586,0.133696498,0.630191059,male,,,,,,,,,
624,0.234340528,0.038186158,3.0703125,0.103405276,0.225275779,0.121870504,0.095537202,0.16618705,1.197985454,male,,,,,,,,,
625,0.109499615,0.018691589,3.265625,0.101308699,0.212317167,0.111008468,0.09338787,0.165758276,1.257669119,male,,,,,,,,,
626,0.271458532,0.025316456,0.640625,0.098226883,0.225548141,0.127321258,0.109994169,0.168960915,1.303955406,male,,,,,,,,,
627,0.242101514,0.033755274,0.6953125,0.118682102,0.220409617,0.101727516,0.119315238,0.170044524,1.2630975,male,,,,,,,,,
628,0.237025739,0.030360531,6.171875,0.083279314,0.221544328,0.138265014,0.100752018,0.159084843,1.341798807,male,,,,,,,,,
629,0.103053839,0.028725314,0.703125,0.072656664,0.205613416,0.132956752,0.107425402,0.129991174,0.97000188,male,,,,,,,,,
630,0.104049651,0.020806242,2.9921875,0.083413499,0.208099302,0.124685803,0.107724728,0.140325834,1.500373351,male,,,,,,,,,
631,0.148793619,0.037914692,0.6875,0.078165503,0.195134596,0.116969093,0.108887413,0.147956132,1.493024174,male,,,,,,,,,
632,0.215402884,0.018583043,3.0390625,0.104732824,0.220627651,0.115894826,0.103929969,0.166242578,1.157284038,male,,,,,,,,,
633,0.018443114,0.017204301,5.328125,0.029844311,0.182419162,0.15257485,0.120958777,0.105628743,1.906120127,male,,,,,,,,,
634,0.10343949,0.029357798,0.546875,0.10403397,0.215796178,0.111762208,0.093939382,0.143864119,1.435853493,male,,,,,,,,,
635,0,0.015701668,0.65625,0.119013807,0.220078895,0.101065089,0.101049942,0.143589744,4.065658329,male,,,,,,,,,
636,0.102913208,0.015936255,4.6484375,0.057267925,0.200543396,0.143275472,0.124463212,0.113690566,1.661770151,male,,,,,,,,,
637,0.126073298,0.016580311,4.890625,0.074397906,0.212565445,0.138167539,0.103186991,0.127905759,1.373917402,male,,,,,,,,,
638,0.109317365,0.060606061,3.09375,0.114347305,0.245461078,0.131113772,0.12295792,0.194155689,1.568238563,male,,,,,,,,,
639,0.106666667,0.017429194,4.3984375,0.108985507,0.215072464,0.106086957,0.104068101,0.153333333,1.330609476,male,,,,,,,,,
640,0.124393816,0.017857143,5.0546875,0.105484133,0.22896664,0.123482506,0.111527994,0.143531326,1.350533277,male,,,,,,,,,
641,0.01116629,0.053872054,2.75,0.017065463,0.131256584,0.114191121,0.178502971,0.042768999,2.183319689,male,,,,,,,,,
642,0.010955606,0.021080369,5.703125,0.016433409,0.166651618,0.150218209,0.160001733,0.066576373,3.570618698,male,,,,,,,,,
643,0.011560799,0.019826518,5.875,0.033793103,0.17061706,0.136823956,0.169233612,0.080671506,1.497590205,male,,,,,,,,,
644,0.013590426,0.016528926,6.125,0.023457447,0.153962766,0.130505319,0.161465728,0.07037234,2.354569142,male,,,,,,,,,
645,0.198526048,0.017241379,6.078125,0.056747141,0.194790343,0.138043202,0.16819385,0.168462516,2.338022004,male,,,,,,,,,
646,0.190467938,0.027072758,7,0.112097054,0.195320624,0.08322357,0.160875719,0.174696707,2.736023687,male,,,,,,,,,
647,0.209255319,0.027164686,5.7890625,0.152659574,0.207765957,0.055106383,0.177865655,0.189893617,2.818282385,male,,,,,,,,,
648,0.199402209,0.016806723,6.4140625,0.074957765,0.201039636,0.126081871,0.169235678,0.177024042,2.267833204,male,,,,,,,,,
649,0.200914808,0.016701461,6.1015625,0.115906232,0.200114351,0.084208119,0.179050678,0.174979989,2.314759307,male,,,,,,,,,
650,0.18513382,0.01836969,6.125,0.105085158,0.197226277,0.092141119,0.17776974,0.175596107,2.303376983,male,,,,,,,,,
651,0,0.016145308,0.5234375,0.094870017,0.211091854,0.116221837,0.124298152,0.13830156,3.337401623,male,,,,,,,,,
652,0.232755005,0.016580311,2.1484375,0.10650143,0.227683508,0.121182078,0.104608079,0.163355577,2.326584723,male,,,,,,,,,
653,0.007243022,0.017563117,0.6875,0.022300885,0.156868618,0.134567733,0.104385643,0.08596324,3.292216628,male,,,,,,,,,
654,0,0.022099448,3.8828125,0.069313725,0.225098039,0.155784314,0.110159204,0.130392157,1.612181509,male,,,,,,,,,
655,0,0.024615385,4.1171875,0.095853852,0.21528197,0.119428118,0.120496281,0.140555997,1.891479668,male,,,,,,,,,
656,0,0.015655577,0.5625,0.108262712,0.219788136,0.111525424,0.103740105,0.155127119,1.327340779,male,,,,,,,,,
657,0,0.02,3.7734375,0.109449153,0.220084746,0.110635593,0.111993691,0.161059322,3.043101722,male,,,,,,,,,
658,0,0.023391813,0.9296875,0.037365685,0.205025997,0.167660312,0.11449409,0.096325823,1.302196344,male,,,,,,,,,
659,0,0.024806202,0.796875,0.101612903,0.217184751,0.115571848,0.113307281,0.156217009,1.554887549,male,,,,,,,,,
660,0,0.021361816,4.7109375,0.108202614,0.229215686,0.121013072,0.124321809,0.167222222,1.088390549,male,,,,,,,,,
661,0.10058651,0.015920398,0.6796875,0.093812317,0.185366569,0.091554252,0.07173922,0.111466276,3.024084782,male,,,,,,,,,
662,0.110445753,0.017718715,2.5859375,0.104087468,0.214062237,0.109974769,0.101183134,0.142237174,2.727343215,male,,,,,,,,,
663,0.09807005,0.016161616,5.3125,0.099270908,0.199742673,0.100471766,0.095700064,0.123288063,3.567622862,male,,,,,,,,,
664,0.108241144,0.016701461,2.3203125,0.097973897,0.212479801,0.114505904,0.101875593,0.148788067,1.640513087,male,,,,,,,,,
665,0.193803191,0.030592734,3.5390625,0.127340426,0.198829787,0.071489362,0.115972115,0.181143617,2.501694263,male,,,,,,,,,
666,0.12268617,0.024316109,5.3984375,0.124734043,0.222101064,0.097367021,0.125267616,0.182446809,1.569725971,male,,,,,,,,,
667,0.135775543,0.016649324,6.9609375,0.133107464,0.216559026,0.083451562,0.120800724,0.152969825,1.880941194,male,,,,,,,,,
668,0.125677031,0.016563147,5.390625,0.129047141,0.218635908,0.089588766,0.114118692,0.187041123,1.335152668,male,,,,,,,,,
669,0.120064725,0.019753086,5.296875,0.128824164,0.219439051,0.090614887,0.115067414,0.191952535,1.377182191,male,,,,,,,,,
670,0.198993711,0.01793722,5.6796875,0.12759291,0.215803316,0.088210406,0.117233398,0.191789594,1.60428025,male,,,,,,,,,
671,0.094497574,0.04048583,0.791015625,0.095661816,0.194816355,0.099154539,0.099670888,0.176964657,3.270269254,male,,,,,,,,,
672,0.089991863,0.03875969,0.751953125,0.096143206,0.201855167,0.105711961,0.097133069,0.156973149,3.06366537,male,,,,,,,,,
673,0.093917123,0.040816327,0.844726563,0.096325254,0.196591087,0.100265833,0.095382198,0.150836591,3.087688621,male,,,,,,,,,
674,0.093485342,0.06993007,0.844726563,0.097361564,0.197003257,0.099641694,0.102147018,0.147068404,3.744220406,male,,,,,,,,,
675,0.094739726,0.048780488,2.749023438,0.099534247,0.197917808,0.098383562,0.099035819,0.165123288,2.653738467,male,,,,,,,,,
676,0.103857567,0.01953125,3.803710938,0.105103858,0.210830861,0.105727003,0.110410356,0.147893175,3.415424535,male,,,,,,,,,
677,0.09490008,0.050505051,0.756835938,0.09736211,0.195395683,0.098033573,0.094895148,0.133173461,3.171548607,male,,,,,,,,,
678,0.094872218,0.089285714,3.41796875,0.104336356,0.209596043,0.105259687,0.100360095,0.148887057,2.383484116,male,,,,,,,,,
679,0.098847262,0.039840637,0.83984375,0.098645533,0.198299712,0.099654179,0.100271313,0.181556196,2.853819135,male,,,,,,,,,
680,0.091950078,0.042735043,0.791015625,0.095881435,0.194602184,0.098720749,0.098262724,0.17276131,2.931277345,male,,,,,,,,,
681,0.097809752,0.020618557,0.76171875,0.098033573,0.196067146,0.098033573,0.096564298,0.149064748,4.696293904,male,,,,,,,,,
682,0.101276596,0.023640662,0.80078125,0.098527005,0.199574468,0.101047463,0.097339319,0.145728314,3.300371889,male,,,,,,,,,
683,0.098031088,0.073529412,0.825195313,0.098238342,0.198134715,0.099896373,0.109455888,0.156683938,2.890883873,male,,,,,,,,,
684,0.098597905,0.036231884,0.810546875,0.100177276,0.203287671,0.103110395,0.109356248,0.137856567,2.744697362,male,,,,,,,,,
685,0.095360745,0.022321429,0.859375,0.096229635,0.194197052,0.097967417,0.099490031,0.146625291,3.96305983,male,,,,,,,,,
686,0.105177665,0.038910506,0.844726563,0.101624365,0.207749577,0.106125212,0.10214847,0.154450085,2.28142359,male,,,,,,,,,
687,0.093471196,0.040322581,0.795898438,0.095745938,0.193973412,0.098227474,0.096315741,0.170398818,4.332606322,male,,,,,,,,,
688,0.099583333,0.089285714,0.80078125,0.102083333,0.202291667,0.100208333,0.105999073,0.162708333,3.651087659,male,,,,,,,,,
689,0.100430108,0.034602076,0.815429688,0.098924731,0.199569892,0.100645161,0.096178161,0.155698925,2.942383981,male,,,,,,,,,
690,0.090138549,0.046511628,0.80078125,0.091735941,0.188948655,0.097212714,0.092267547,0.159739201,3.519284169,male,,,,,,,,,
691,0.095343989,0.0243309,0.805664063,0.097095205,0.197692842,0.100597637,0.097985071,0.175899931,3.463104871,male,,,,,,,,,
692,0.087487254,0.011160714,0.756835938,0.088710852,0.196795339,0.108084487,0.079302139,0.163962127,3.192460392,male,,,,,,,,,
693,0.099827991,0.049019608,0.805664063,0.096763096,0.198561376,0.10179828,0.096414969,0.163752932,3.45093995,male,,,,,,,,,
694,0.100064103,0.028248588,0.825195313,0.098717949,0.199679487,0.100961538,0.095803342,0.159519231,2.70583402,male,,,,,,,,,
695,0.096479401,0.024630542,0.78125,0.096479401,0.196734082,0.100254682,0.094727556,0.176599251,3.56492695,male,,,,,,,,,
696,0.091795717,0.013679891,0.756835938,0.102635914,0.215881384,0.11324547,0.093961141,0.180823723,2.00326219,male,,,,,,,,,
697,0.093963964,0.039525692,0.849609375,0.096276276,0.194864865,0.098588589,0.095125004,0.171741742,3.563475046,male,,,,,,,,,
698,0.106190871,0.050761421,0.844726563,0.104099585,0.214705394,0.110605809,0.095149206,0.174970954,2.28496196,male,,,,,,,,,
699,0.094265335,0.037174721,0.942382813,0.094864479,0.191526391,0.096661912,0.090785598,0.157375178,3.618249079,male,,,,,,,,,
700,0.101511254,0.04587156,1.040039063,0.09903537,0.200546624,0.101511254,0.098489998,0.15755627,3.548323452,male,,,,,,,,,
701,0.104369616,0.049019608,0.927734375,0.104150352,0.20632733,0.102176977,0.103780966,0.158747063,4.022338543,male,,,,,,,,,
702,0.091304348,0.020790021,1.088867188,0.097859532,0.19993311,0.102073579,0.095919269,0.155919732,2.967369287,male,,,,,,,,,
703,0.09539823,0.053763441,0.786132813,0.09560472,0.19719764,0.10159292,0.099987225,0.15879056,2.535442005,male,,,,,,,,,
704,0.094290221,0.017035775,0.766601563,0.099810726,0.202933754,0.103123028,0.100916782,0.135362776,2.61160342,male,,,,,,,,,
705,0.097844691,0.090909091,0.805664063,0.098288431,0.197020602,0.098732171,0.10181972,0.130903328,3.292050527,male,,,,,,,,,
706,0.093560976,0.020618557,0.864257813,0.099707317,0.206699187,0.10699187,0.091686996,0.131577236,2.723229726,male,,,,,,,,,
707,0.09497076,0.056497175,0.776367188,0.098245614,0.195877193,0.097631579,0.095422914,0.15125731,3.523045365,male,,,,,,,,,
708,0.100324324,0.035460993,3.754882813,0.102702703,0.204108108,0.101405405,0.10379948,0.165837838,3.106224431,male,,,,,,,,,
709,0.100193022,0.035971223,2.1875,0.099985152,0.199138827,0.099153675,0.102645049,0.143637713,3.132338435,male,,,,,,,,,
710,0.105205021,0.046948357,0.834960938,0.101221757,0.208535565,0.107313808,0.097131713,0.151832636,3.299011371,male,,,,,,,,,
711,0.092937013,0.084745763,3.96484375,0.095116773,0.194791224,0.099674452,0.107234291,0.172399151,3.465500551,male,,,,,,,,,
712,0.094008032,0.012121212,0.776367188,0.10075502,0.202634538,0.101879518,0.099888198,0.163052209,3.354357764,male,,,,,,,,,
713,0.096103501,0.085470085,0.795898438,0.09674277,0.195829528,0.099086758,0.102077223,0.146605784,3.413563747,male,,,,,,,,,
714,0.091265823,0.0456621,0.810546875,0.098575949,0.202468354,0.103892405,0.10446892,0.149968354,3.493589359,male,,,,,,,,,
715,0.093667622,0.088495575,0.78125,0.09487106,0.192951289,0.098080229,0.100183951,0.14982808,3.886626695,male,,,,,,,,,
716,0.106132512,0.07518797,0.844726563,0.102033898,0.203420647,0.101386749,0.111854901,0.139784284,2.907355484,male,,,,,,,,,
717,0.094255319,0.021551724,0.80078125,0.095531915,0.191489362,0.095957447,0.089967081,0.13106383,3.262808721,male,,,,,,,,,
718,0.099129032,0.091743119,0.805664063,0.098677419,0.197580645,0.098903226,0.099679263,0.137516129,3.946191763,male,,,,,,,,,
719,0.092703978,0.020876827,0.776367188,0.094592043,0.196358732,0.101766689,0.093707274,0.175967633,3.229613891,male,,,,,,,,,
720,0.102509992,0.040816327,0.83984375,0.101167066,0.206810552,0.105643485,0.100835322,0.161151079,2.458806449,male,,,,,,,,,
721,0.093605244,0.048076923,0.83984375,0.094420976,0.192512746,0.09809177,0.094115548,0.139490168,3.535282345,male,,,,,,,,,
722,0.093333333,0.038910506,0.815429688,0.094950495,0.19290429,0.097953795,0.092334765,0.135841584,3.290934966,male,,,,,,,,,
723,0.101669107,0.027210884,2.3125,0.110688141,0.207437775,0.096749634,0.107049347,0.178330893,1.287735858,male,,,,,,,,,
724,0.169844021,0.016376663,3.3515625,0.112582322,0.215944541,0.103362218,0.109519086,0.165476603,0.844096179,male,,,,,,,,,
725,0.097869159,0.026533997,4.140625,0.122990654,0.231850467,0.108859813,0.102100231,0.186579439,0.704773117,male,,,,,,,,,
726,0.196261682,0.01760176,3.7265625,0.10388785,0.20882243,0.104934579,0.102025736,0.169570093,1.846581509,male,,,,,,,,,
727,0.178423913,0.021419009,6.5078125,0.111086957,0.220271739,0.109184783,0.092510449,0.174619565,1.302937451,male,,,,,,,,,
728,0.093683421,0.023529412,6.8515625,0.100195049,0.202700675,0.102505626,0.095361877,0.168462116,1.628530964,male,,,,,,,,,
729,0.093060029,0.015670911,3.9140625,0.107408492,0.211537335,0.104128843,0.094746761,0.182020498,1.931578261,male,,,,,,,,,
730,0.113858921,0.027210884,4.2890625,0.108630705,0.225975104,0.117344398,0.094828405,0.14813278,1.51603283,male,,,,,,,,,
731,0.175914811,0.017448201,5.4609375,0.107879961,0.215488867,0.107608906,0.094893816,0.171577928,1.426578224,male,,,,,,,,,
732,0.095971014,0.017021277,6.8671875,0.109971014,0.208376812,0.098405797,0.095971357,0.167797101,1.123454378,male,,,,,,,,,
733,0.093057199,0.022988506,3.328125,0.099684418,0.197988166,0.098303748,0.093142065,0.16816568,1.615805604,male,,,,,,,,,
734,0.109435115,0.018735363,3.6171875,0.109435115,0.218870229,0.109435115,0.095223056,0.181679389,1.802772029,male,,,,,,,,,
735,0.19364486,0.01843318,3.546875,0.108074766,0.214579439,0.106504673,0.101996718,0.181869159,1.246994135,male,,,,,,,,,
736,0.094473684,0.034707158,3.703125,0.114736842,0.222631579,0.107894737,0.094562579,0.187631579,0.813395943,male,,,,,,,,,
737,0.091268437,0.018867925,3.6171875,0.11480826,0.214336283,0.099528024,0.102131131,0.177581121,1.840529873,male,,,,,,,,,
738,0.097101449,0.01611279,3.6640625,0.10115942,0.199130435,0.097971014,0.107601523,0.168405797,1.6413213,male,,,,,,,,,
739,0.198441558,0.015763547,6.90625,0.110909091,0.20961039,0.098701299,0.090731233,0.175844156,1.300793636,male,,,,,,,,,
740,0.097575758,0.018518519,0.28125,0.099461279,0.200808081,0.101346801,0.088246598,0.172053872,1.716039956,male,,,,,,,,,
741,0.100258065,0.016718913,6.5390625,0.108086022,0.209247312,0.10116129,0.107460252,0.173419355,1.320005461,male,,,,,,,,,
742,0.207047146,0.015779093,0.5625,0.106650124,0.209826303,0.103176179,0.096447493,0.189330025,2.485530428,male,,,,,,,,,
743,0.21334313,0.016736402,3.609375,0.109037472,0.212725937,0.103688464,0.097316619,0.17713446,1.350262383,male,,,,,,,,,
744,0.194285714,0.020125786,2.5625,0.109795918,0.208571429,0.09877551,0.089936067,0.185714286,2.649155374,male,,,,,,,,,
745,0.096429076,0.016032064,3.6875,0.110656316,0.212025406,0.10136909,0.095782326,0.174283698,1.144318963,male,,,,,,,,,
746,0.098163001,0.017640573,3.703125,0.10087969,0.201940492,0.101060802,0.093762043,0.171151358,1.538917316,male,,,,,,,,,
747,0.095546772,0.024653313,6.140625,0.104953887,0.205849802,0.100895916,0.099938472,0.175783926,1.769611364,male,,,,,,,,,
748,0.089375,0.018285714,6.640625,0.1053125,0.20875,0.1034375,0.090841074,0.1709375,1.283484985,male,,,,,,,,,
749,0.179795918,0.016080402,3.7421875,0.106938776,0.208367347,0.101428571,0.09806897,0.17877551,1.662557134,male,,,,,,,,,
750,0.091215227,0.01750547,6.5234375,0.110073206,0.207437775,0.097364568,0.093656577,0.175461201,1.299596611,male,,,,,,,,,
751,0.170931486,0.015841584,6.8125,0.112948422,0.214472671,0.101524249,0.095611283,0.173518091,1.12911574,male,,,,,,,,,
752,0.185802469,0.026890756,4.3203125,0.106296296,0.207983539,0.101687243,0.088102276,0.174855967,1.806695839,male,,,,,,,,,
753,0.207637655,0.029411765,5.71875,0.112895204,0.21285968,0.099964476,0.110690836,0.167602131,0.968031802,male,,,,,,,,,
754,0.092031873,0.015748031,3.6953125,0.103001328,0.208977424,0.105976096,0.101888217,0.165843293,1.240420047,male,,,,,,,,,
755,0.109633174,0.01814059,3.7578125,0.114545455,0.223062201,0.108516746,0.096194591,0.177511962,0.831556281,male,,,,,,,,,
756,0.183765542,0.02698145,6.296875,0.111900533,0.216589698,0.104689165,0.093940737,0.174316163,1.251522317,male,,,,,,,,,
757,0.090136986,0.017241379,3.890625,0.113972603,0.210958904,0.096986301,0.104607685,0.164383562,1.038175709,male,,,,,,,,,
758,0.102921772,0.016913319,3.5390625,0.108727615,0.212441093,0.103713478,0.106505263,0.175230914,1.484594211,male,,,,,,,,,
759,0.096435045,0.018845701,3.796875,0.109758308,0.214441088,0.104682779,0.095641652,0.183141994,1.412735568,male,,,,,,,,,
760,0.213368984,0.035874439,3.671875,0.116042781,0.217860963,0.101818182,0.095896396,0.179304813,2.074881526,male,,,,,,,,,
761,0.208939394,0.022284123,6.7265625,0.101287879,0.21,0.108712121,0.106672741,0.170757576,1.971270022,male,,,,,,,,,
762,0.188283828,0.01880141,2.484375,0.11689769,0.225478548,0.108580858,0.097599167,0.188283828,1.222130282,male,,,,,,,,,
763,0.210906848,0.018604651,4.921875,0.105885256,0.211425046,0.10553979,0.096536702,0.1780876,1.577942152,male,,,,,,,,,
764,0.186666667,0.016376663,3.765625,0.10892057,0.20814664,0.099226069,0.095105321,0.177352342,1.529904538,male,,,,,,,,,
765,0.195133615,0.016753927,3.484375,0.100225035,0.196511955,0.09628692,0.095852405,0.174064698,2.127225783,male,,,,,,,,,
766,0.185644482,0.018348624,6.6875,0.110631845,0.210648694,0.100016849,0.102844638,0.176680708,1.087497077,male,,,,,,,,,
767,0.201263823,0.017448201,2.3671875,0.106603476,0.207456556,0.100853081,0.100181121,0.187109005,2.312101184,male,,,,,,,,,
768,0.193728698,0.023633678,3.578125,0.102685753,0.202508521,0.099822768,0.099267949,0.178650307,2.466065303,male,,,,,,,,,
769,0.194850746,0.018979834,3.703125,0.111791045,0.215223881,0.103432836,0.102813475,0.168992537,1.089375481,male,,,,,,,,,
770,0.217677419,0.01611279,6.484375,0.111096774,0.218129032,0.107032258,0.090458847,0.185612903,1.520067195,male,,,,,,,,,
771,0.19237329,0.017957351,6.5859375,0.107449718,0.206564763,0.099115044,0.09800783,0.18156074,2.218335492,male,,,,,,,,,
772,0.194156379,0.020176545,4.90625,0.103127572,0.205679012,0.10255144,0.108705968,0.17399177,1.550271116,male,,,,,,,,,
773,0.232222222,0.016129032,6.8515625,0.112222222,0.218444444,0.106222222,0.11238066,0.175333333,1.509476142,male,,,,,,,,,
774,0.210943396,0.077294686,3.9453125,0.106415094,0.217358491,0.110943396,0.103951339,0.181132075,1.870452605,male,,,,,,,,,
775,0.170037908,0.020806242,3.9140625,0.112721759,0.216527672,0.103805914,0.098357648,0.174708112,1.111903799,male,,,,,,,,,
776,0.215407098,0.016736402,3.4765625,0.110480167,0.219206681,0.108726514,0.10666652,0.181503132,1.44278656,male,,,,,,,,,
777,0.225459057,0.015984016,3.53125,0.118461538,0.228238213,0.109776675,0.106554322,0.190719603,1.495359947,male,,,,,,,,,
778,0.209886914,0.016343207,2.8828125,0.111728595,0.213957997,0.102229402,0.091119875,0.178675283,1.473990421,male,,,,,,,,,
779,0.102340862,0.01843318,3.6796875,0.115564682,0.21301848,0.097453799,0.108997908,0.182833676,1.387754357,male,,,,,,,,,
780,0.1796,0.016753927,3.6484375,0.1034,0.2054,0.102,0.092866224,0.1788,1.748302535,male,,,,,,,,,
781,0.193846154,0.038834951,5.9609375,0.10975764,0.207418335,0.097660695,0.104901403,0.177323498,1.362941178,male,,,,,,,,,
782,0.100645161,0.016614746,3.96875,0.109677419,0.226774194,0.117096774,0.091425928,0.180322581,1.154277226,male,,,,,,,,,
783,0.205584692,0.015748031,7,0.105173636,0.206973777,0.101800142,0.098589335,0.182367116,2.091551668,male,,,,,,,,,
784,0.184564565,0.04610951,5.4296875,0.103843844,0.199279279,0.095435435,0.103017102,0.181621622,2.45853693,male,,,,,,,,,
785,0.097115928,0.022346369,3.671875,0.117700283,0.22273327,0.105032988,0.106113736,0.17998115,0.737617864,male,,,,,,,,,
786,0.105726141,0.017718715,0.2265625,0.108630705,0.212614108,0.103983402,0.107543679,0.183568465,2.718281744,male,,,,,,,,,
787,0.186439854,0.017857143,3.765625,0.103256379,0.202770352,0.099513973,0.097703703,0.169939247,1.56608222,male,,,,,,,,,
788,0.184988764,0.01816118,3.9296875,0.11105618,0.217393258,0.106337079,0.099661371,0.183101124,1.616605589,male,,,,,,,,,
789,0.211167964,0.01992528,4.2421875,0.117107898,0.218642937,0.101535039,0.108406033,0.189988877,1.554699593,male,,,,,,,,,
790,0.100695505,0.016494845,3.5078125,0.111145038,0.209228159,0.098083121,0.098031026,0.170754877,0.992801211,male,,,,,,,,,
791,0.093696498,0.01992528,6.9296875,0.113743191,0.214412451,0.100669261,0.094131144,0.179330739,1.518670955,male,,,,,,,,,
792,0.094485597,0.016494845,2.640625,0.103127572,0.202798354,0.099670782,0.091480993,0.17600823,1.492306568,male,,,,,,,,,
793,0.088587571,0.016789087,7,0.107570621,0.208813559,0.101242938,0.10117864,0.172745763,1.8354638,male,,,,,,,,,
794,0.088780488,0.023529412,3.71875,0.093560976,0.206926829,0.113365854,0.108321224,0.162195122,1.725931238,male,,,,,,,,,
795,0.205,0.015841584,3.6484375,0.1121875,0.220625,0.1084375,0.107576617,0.173125,1.282387176,male,,,,,,,,,
796,0.084401914,0.017467249,2.4921875,0.094226475,0.190685805,0.09645933,0.083562098,0.166570973,3.288006338,male,,,,,,,,,
797,0.116491979,0.016260163,2.46875,0.116491979,0.229989305,0.113497326,0.095959687,0.182973262,1.478088438,male,,,,,,,,,
798,0.2140625,0.026845638,6.3125,0.1165625,0.2215625,0.105,0.109784798,0.1928125,1.621232719,male,,,,,,,,,
799,0.194982181,0.01836969,3.671875,0.114554526,0.220926586,0.10637206,0.105569602,0.191988596,1.392077284,male,,,,,,,,,
800,0.094075547,0.022727273,3.7890625,0.110033135,0.216726309,0.106693174,0.096395688,0.170709079,1.595647568,male,,,,,,,,,
801,0.095378995,0.018411968,3.890625,0.09947032,0.194849315,0.095378995,0.093313401,0.17030137,2.173082276,male,,,,,,,,,
802,0.104680851,0.030888031,3.8125,0.107659574,0.212340426,0.104680851,0.093851494,0.18212766,2.292164462,male,,,,,,,,,
803,0.180033841,0.017877095,3.71875,0.105651438,0.201353638,0.0957022,0.086478554,0.173401015,2.081900464,male,,,,,,,,,
804,0.12121519,0.015717092,3.46875,0.119797468,0.227898734,0.108101266,0.095160811,0.183240506,1.280841431,male,,,,,,,,,
805,0.18584885,0.015952144,3.7421875,0.104271632,0.203636364,0.099364732,0.103429101,0.177875137,1.631304585,male,,,,,,,,,
806,0.202373247,0.017797553,2.2109375,0.114174757,0.219590076,0.105415318,0.110437693,0.17639698,1.167497615,male,,,,,,,,,
807,0.186526316,0.047012733,4.1484375,0.141894737,0.213473684,0.071578947,0.132277326,0.189473684,1.473165489,male,,,,,,,,,
808,0.276134969,0.05106383,2.6015625,0.149877301,0.242208589,0.092331288,0.131275634,0.192392638,1.623605699,male,,,,,,,,,
809,0.195249042,0.047571853,5.90625,0.128199234,0.210804598,0.082605364,0.136086032,0.184521073,1.750255784,male,,,,,,,,,
810,0.181292135,0.04719764,3.75,0.130168539,0.23752809,0.107359551,0.115764907,0.184044944,1.002362289,male,,,,,,,,,
811,0.180338983,0.047571853,6.6328125,0.111309707,0.217010786,0.105701079,0.104841779,0.182496148,1.539899731,male,,,,,,,,,
812,0.18230384,0.047105005,7.6171875,0.135559265,0.211752922,0.076193656,0.111493525,0.183706177,1.703628615,male,,,,,,,,,
813,0.207741935,0.04912999,4.734375,0.108817204,0.211182796,0.102365591,0.143545214,0.194408602,2.179190993,male,,,,,,,,,
814,0.19311828,0.047384008,2.3671875,0.11827957,0.214623656,0.096344086,0.123731951,0.187956989,2.140769074,male,,,,,,,,,
815,0.223486239,0.047012733,4.9453125,0.124844037,0.226055046,0.101211009,0.137278265,0.196256881,1.781202642,male,,,,,,,,,
816,0.204269006,0.047666336,8.2265625,0.133040936,0.216549708,0.083508772,0.121079209,0.194853801,1.879482772,male,,,,,,,,,
817,0.190452418,0.046920821,7.3828125,0.12798752,0.230202808,0.102215289,0.10940773,0.192199688,1.431905985,male,,,,,,,,,
818,0.198486842,0.047012733,6.796875,0.132171053,0.211842105,0.079671053,0.125876414,0.193881579,2.571840284,male,,,,,,,,,
819,0.193624679,0.04743083,3.703125,0.124164524,0.244010283,0.119845758,0.123233311,0.193984576,1.545897753,male,,,,,,,,,
820,0.182268761,0.046966732,6.84375,0.133403141,0.243839442,0.1104363,0.12962363,0.194973822,0.807525863,male,,,,,,,,,
821,0.197734513,0.047105005,8.015625,0.125380531,0.216070796,0.090690265,0.114158065,0.188814159,1.245531192,male,,,,,,,,,
822,0.206956522,0.047666336,6.1875,0.1384219,0.235362319,0.096940419,0.135327413,0.193429952,0.80153454,male,,,,,,,,,
823,0.205176471,0.046966732,3.609375,0.144941176,0.212705882,0.067764706,0.121781169,0.190588235,1.715516279,male,,,,,,,,,
824,0.1834,0.047151277,8.015625,0.131133333,0.227266667,0.096133333,0.123788164,0.185266667,1.009723653,male,,,,,,,,,
825,0.208760064,0.047761194,5.4140625,0.1415781,0.219130435,0.077552335,0.122803909,0.19884058,2.013467381,male,,,,,,,,,
826,0.230028329,0.047337278,7.2890625,0.148725212,0.235184136,0.086458924,0.11918971,0.207025496,1.313445306,male,,,,,,,,,
827,0.2016,0.04719764,4.6171875,0.109642105,0.205136842,0.095494737,0.110123905,0.186863158,2.134565865,male,,,,,,,,,
828,0.177379768,0.048096192,8.671875,0.12212272,0.209419569,0.087296849,0.119002204,0.180630182,1.716455426,male,,,,,,,,,
829,0.090050251,0.047012733,5.1796875,0.110686767,0.224187605,0.113500838,0.127933369,0.178693467,1.545382066,male,,,,,,,,,
830,0.195959004,0.050686378,7.7578125,0.116837482,0.216046852,0.09920937,0.122621288,0.174641288,1.138764296,male,,,,,,,,,
831,0.180060241,0.047244094,6.3984375,0.149698795,0.238253012,0.088554217,0.111889581,0.19186747,1.364609521,male,,,,,,,,,
832,0.194887737,0.047105005,7.5,0.106873921,0.215682211,0.10880829,0.121085852,0.192469775,1.909811236,male,,,,,,,,,
